Loaded 3382_T.npy: 4918 points
Loaded 4519_T.npy: 4918 points
Loaded 6501_T.npy: 4918 points
Loaded 6758_T.npy: 4918 points
Loaded 7203_T.npy: 4918 points
Loaded 7974_T.npy: 4918 points
Loaded 8306_T.npy: 4918 points
Loaded 9432_T.npy: 4918 points
Loaded 9984_T.npy: 4918 points
Loaded IDX_N225.npy: 4887 points
Total sliding windows: 1339
Train: 1005 samples, Val: 334 samples
Loading model from: model
Froze first 17 of 20 transformer layers
Total params: 231,289,280 | Trainable params: 64,081,360 (27.7%)
Using AdamW optimizer (lr=0.0001, weight_decay=0.01)
Gradient accumulation: 16 steps (effective batch = 128)
LR scheduler: cosine with 5-epoch warmup
  Epoch 27 step 10/126 | loss=0.002825 lr=4.23e-05
  Epoch 27 step 20/126 | loss=0.006663 lr=4.18e-05
  Epoch 27 step 30/126 | loss=0.005299 lr=4.18e-05
  Epoch 27 step 40/126 | loss=0.003944 lr=4.13e-05
  Epoch 27 step 50/126 | loss=0.002892 lr=4.08e-05
  Epoch 27 step 60/126 | loss=0.006005 lr=4.08e-05
  Epoch 27 step 70/126 | loss=0.004844 lr=4.03e-05
  Epoch 27 step 80/126 | loss=0.004654 lr=3.98e-05
  Epoch 27 step 90/126 | loss=0.004143 lr=3.98e-05
  Epoch 27 step 100/126 | loss=0.004624 lr=3.94e-05
  Epoch 27 step 110/126 | loss=0.003796 lr=3.94e-05
  Epoch 27 step 120/126 | loss=0.005371 lr=3.89e-05
Epoch 27 train | loss=0.004826
Epoch 27 val   | loss=0.014134
Updated best checkpoint at finetune_japan\checkpoints\run_glia_t2_r2a\best
  Epoch 28 step 10/126 | loss=0.006016 lr=3.84e-05
  Epoch 28 step 20/126 | loss=0.003403 lr=3.79e-05
  Epoch 28 step 30/126 | loss=0.004769 lr=3.79e-05
  Epoch 28 step 40/126 | loss=0.004617 lr=3.74e-05
  Epoch 28 step 50/126 | loss=0.005445 lr=3.69e-05
  Epoch 28 step 60/126 | loss=0.005882 lr=3.69e-05
  Epoch 28 step 70/126 | loss=0.003149 lr=3.65e-05
  Epoch 28 step 80/126 | loss=0.003319 lr=3.60e-05
  Epoch 28 step 90/126 | loss=0.004595 lr=3.60e-05
  Epoch 28 step 100/126 | loss=0.011925 lr=3.55e-05
  Epoch 28 step 110/126 | loss=0.002909 lr=3.55e-05
  Epoch 28 step 120/126 | loss=0.004468 lr=3.50e-05
Epoch 28 train | loss=0.004696
Epoch 28 val   | loss=0.015034
  Epoch 29 step 10/126 | loss=0.002669 lr=3.45e-05
  Epoch 29 step 20/126 | loss=0.004723 lr=3.41e-05
  Epoch 29 step 30/126 | loss=0.006612 lr=3.41e-05
  Epoch 29 step 40/126 | loss=0.005559 lr=3.36e-05
  Epoch 29 step 50/126 | loss=0.005671 lr=3.31e-05
  Epoch 29 step 60/126 | loss=0.006090 lr=3.31e-05
  Epoch 29 step 70/126 | loss=0.004733 lr=3.27e-05
  Epoch 29 step 80/126 | loss=0.003222 lr=3.22e-05
  Epoch 29 step 90/126 | loss=0.004444 lr=3.22e-05
  Epoch 29 step 100/126 | loss=0.004774 lr=3.17e-05
  Epoch 29 step 110/126 | loss=0.004500 lr=3.17e-05
  Epoch 29 step 120/126 | loss=0.006128 lr=3.13e-05
Epoch 29 train | loss=0.004529
Epoch 29 val   | loss=0.015006
  Epoch 30 step 10/126 | loss=0.003591 lr=3.08e-05
  Epoch 30 step 20/126 | loss=0.003847 lr=3.03e-05
  Epoch 30 step 30/126 | loss=0.004792 lr=3.03e-05
  Epoch 30 step 40/126 | loss=0.005510 lr=2.99e-05
  Epoch 30 step 50/126 | loss=0.003981 lr=2.94e-05
  Epoch 30 step 60/126 | loss=0.003308 lr=2.94e-05
  Epoch 30 step 70/126 | loss=0.004118 lr=2.90e-05
  Epoch 30 step 80/126 | loss=0.004457 lr=2.85e-05
  Epoch 30 step 90/126 | loss=0.003345 lr=2.85e-05
  Epoch 30 step 100/126 | loss=0.004545 lr=2.81e-05
  Epoch 30 step 110/126 | loss=0.004512 lr=2.81e-05
  Epoch 30 step 120/126 | loss=0.003405 lr=2.76e-05
Epoch 30 train | loss=0.004404
Epoch 30 val   | loss=0.015057
  Epoch 31 step 10/126 | loss=0.005271 lr=2.72e-05
  Epoch 31 step 20/126 | loss=0.003894 lr=2.67e-05
  Epoch 31 step 30/126 | loss=0.002389 lr=2.67e-05
  Epoch 31 step 40/126 | loss=0.003620 lr=2.63e-05
  Epoch 31 step 50/126 | loss=0.004422 lr=2.59e-05
  Epoch 31 step 60/126 | loss=0.006233 lr=2.59e-05
  Epoch 31 step 70/126 | loss=0.003885 lr=2.54e-05
  Epoch 31 step 80/126 | loss=0.003714 lr=2.50e-05
  Epoch 31 step 90/126 | loss=0.004803 lr=2.50e-05
  Epoch 31 step 100/126 | loss=0.005076 lr=2.46e-05
  Epoch 31 step 110/126 | loss=0.003057 lr=2.46e-05
  Epoch 31 step 120/126 | loss=0.003981 lr=2.41e-05
Epoch 31 train | loss=0.004345
Epoch 31 val   | loss=0.015469
  Epoch 32 step 10/126 | loss=0.004675 lr=2.37e-05
  Epoch 32 step 20/126 | loss=0.004355 lr=2.33e-05
  Epoch 32 step 30/126 | loss=0.003345 lr=2.33e-05
  Epoch 32 step 40/126 | loss=0.005279 lr=2.29e-05
  Epoch 32 step 50/126 | loss=0.004866 lr=2.25e-05
  Epoch 32 step 60/126 | loss=0.003045 lr=2.25e-05
  Epoch 32 step 70/126 | loss=0.006284 lr=2.20e-05
  Epoch 32 step 80/126 | loss=0.003632 lr=2.16e-05
  Epoch 32 step 90/126 | loss=0.004748 lr=2.16e-05
  Epoch 32 step 100/126 | loss=0.003827 lr=2.12e-05
  Epoch 32 step 110/126 | loss=0.003690 lr=2.12e-05
  Epoch 32 step 120/126 | loss=0.003000 lr=2.08e-05
Epoch 32 train | loss=0.004290
Epoch 32 val   | loss=0.014151
  Epoch 33 step 10/126 | loss=0.001927 lr=2.04e-05
  Epoch 33 step 20/126 | loss=0.003003 lr=2.00e-05
  Epoch 33 step 30/126 | loss=0.004721 lr=2.00e-05
  Epoch 33 step 40/126 | loss=0.003366 lr=1.96e-05
  Epoch 33 step 50/126 | loss=0.005013 lr=1.92e-05
  Epoch 33 step 60/126 | loss=0.003657 lr=1.92e-05
  Epoch 33 step 70/126 | loss=0.004418 lr=1.88e-05
  Epoch 33 step 80/126 | loss=0.003236 lr=1.84e-05
  Epoch 33 step 90/126 | loss=0.003585 lr=1.84e-05
  Epoch 33 step 100/126 | loss=0.005145 lr=1.81e-05
  Epoch 33 step 110/126 | loss=0.002465 lr=1.81e-05
  Epoch 33 step 120/126 | loss=0.004644 lr=1.77e-05
Epoch 33 train | loss=0.003935
Epoch 33 val   | loss=0.014068
Updated best checkpoint at finetune_japan\checkpoints\run_glia_t2_r2a\best
  Epoch 34 step 10/126 | loss=0.003509 lr=1.73e-05
  Epoch 34 step 20/126 | loss=0.004944 lr=1.69e-05
  Epoch 34 step 30/126 | loss=0.005881 lr=1.69e-05
  Epoch 34 step 40/126 | loss=0.004856 lr=1.65e-05
  Epoch 34 step 50/126 | loss=0.002719 lr=1.62e-05
  Epoch 34 step 60/126 | loss=0.005866 lr=1.62e-05
  Epoch 34 step 70/126 | loss=0.008136 lr=1.58e-05
  Epoch 34 step 80/126 | loss=0.002968 lr=1.54e-05
  Epoch 34 step 90/126 | loss=0.003587 lr=1.54e-05
  Epoch 34 step 100/126 | loss=0.004720 lr=1.51e-05
  Epoch 34 step 110/126 | loss=0.005923 lr=1.51e-05
  Epoch 34 step 120/126 | loss=0.002328 lr=1.47e-05
Epoch 34 train | loss=0.004171
Epoch 34 val   | loss=0.014591
  Epoch 35 step 10/126 | loss=0.003885 lr=1.44e-05
  Epoch 35 step 20/126 | loss=0.003792 lr=1.40e-05
  Epoch 35 step 30/126 | loss=0.002465 lr=1.40e-05
  Epoch 35 step 40/126 | loss=0.004503 lr=1.37e-05
  Epoch 35 step 50/126 | loss=0.005476 lr=1.33e-05
  Epoch 35 step 60/126 | loss=0.005717 lr=1.33e-05
  Epoch 35 step 70/126 | loss=0.004954 lr=1.30e-05
  Epoch 35 step 80/126 | loss=0.003420 lr=1.27e-05
  Epoch 35 step 90/126 | loss=0.003482 lr=1.27e-05
  Epoch 35 step 100/126 | loss=0.004087 lr=1.23e-05
  Epoch 35 step 110/126 | loss=0.002968 lr=1.23e-05
  Epoch 35 step 120/126 | loss=0.003412 lr=1.20e-05
Epoch 35 train | loss=0.004052
Epoch 35 val   | loss=0.014515
  Epoch 36 step 10/126 | loss=0.003180 lr=1.17e-05
  Epoch 36 step 20/126 | loss=0.004121 lr=1.14e-05
  Epoch 36 step 30/126 | loss=0.003870 lr=1.14e-05
  Epoch 36 step 40/126 | loss=0.002905 lr=1.11e-05
  Epoch 36 step 50/126 | loss=0.003365 lr=1.08e-05
  Epoch 36 step 60/126 | loss=0.003879 lr=1.08e-05
  Epoch 36 step 70/126 | loss=0.003730 lr=1.04e-05
  Epoch 36 step 80/126 | loss=0.004628 lr=1.01e-05
  Epoch 36 step 90/126 | loss=0.003923 lr=1.01e-05
  Epoch 36 step 100/126 | loss=0.004920 lr=9.84e-06
  Epoch 36 step 110/126 | loss=0.002433 lr=9.84e-06
  Epoch 36 step 120/126 | loss=0.004840 lr=9.55e-06
Epoch 36 train | loss=0.004141
Epoch 36 val   | loss=0.013709
Updated best checkpoint at finetune_japan\checkpoints\run_glia_t2_r2a\best
  Epoch 37 step 10/126 | loss=0.003814 lr=9.26e-06
  Epoch 37 step 20/126 | loss=0.005327 lr=8.97e-06
  Epoch 37 step 30/126 | loss=0.002564 lr=8.97e-06
  Epoch 37 step 40/126 | loss=0.005778 lr=8.69e-06
  Epoch 37 step 50/126 | loss=0.004190 lr=8.41e-06
  Epoch 37 step 60/126 | loss=0.003714 lr=8.41e-06
  Epoch 37 step 70/126 | loss=0.002672 lr=8.13e-06
  Epoch 37 step 80/126 | loss=0.002874 lr=7.86e-06
  Epoch 37 step 90/126 | loss=0.002240 lr=7.86e-06
  Epoch 37 step 100/126 | loss=0.006906 lr=7.60e-06
  Epoch 37 step 110/126 | loss=0.006563 lr=7.60e-06
  Epoch 37 step 120/126 | loss=0.003481 lr=7.34e-06
Epoch 37 train | loss=0.004054
Epoch 37 val   | loss=0.014442
  Epoch 38 step 10/126 | loss=0.004517 lr=7.08e-06
  Epoch 38 step 20/126 | loss=0.003552 lr=6.82e-06
  Epoch 38 step 30/126 | loss=0.003894 lr=6.82e-06
  Epoch 38 step 40/126 | loss=0.004144 lr=6.57e-06
  Epoch 38 step 50/126 | loss=0.003023 lr=6.33e-06
  Epoch 38 step 60/126 | loss=0.004052 lr=6.33e-06
  Epoch 38 step 70/126 | loss=0.004819 lr=6.09e-06
  Epoch 38 step 80/126 | loss=0.004939 lr=5.85e-06
  Epoch 38 step 90/126 | loss=0.010637 lr=5.85e-06
  Epoch 38 step 100/126 | loss=0.003216 lr=5.62e-06
  Epoch 38 step 110/126 | loss=0.006513 lr=5.62e-06
  Epoch 38 step 120/126 | loss=0.003917 lr=5.39e-06
Epoch 38 train | loss=0.003965
Epoch 38 val   | loss=0.014930
  Epoch 39 step 10/126 | loss=0.003615 lr=5.17e-06
  Epoch 39 step 20/126 | loss=0.005240 lr=4.95e-06
  Epoch 39 step 30/126 | loss=0.005752 lr=4.95e-06
  Epoch 39 step 40/126 | loss=0.002851 lr=4.74e-06
  Epoch 39 step 50/126 | loss=0.004900 lr=4.53e-06
  Epoch 39 step 60/126 | loss=0.003566 lr=4.53e-06
  Epoch 39 step 70/126 | loss=0.004913 lr=4.32e-06
  Epoch 39 step 80/126 | loss=0.002947 lr=4.12e-06
  Epoch 39 step 90/126 | loss=0.005450 lr=4.12e-06
  Epoch 39 step 100/126 | loss=0.005301 lr=3.93e-06
  Epoch 39 step 110/126 | loss=0.003464 lr=3.93e-06
  Epoch 39 step 120/126 | loss=0.002196 lr=3.73e-06
Epoch 39 train | loss=0.004021
Epoch 39 val   | loss=0.013899
  Epoch 40 step 10/126 | loss=0.003249 lr=3.55e-06
  Epoch 40 step 20/126 | loss=0.004992 lr=3.37e-06
  Epoch 40 step 30/126 | loss=0.004690 lr=3.37e-06
  Epoch 40 step 40/126 | loss=0.002441 lr=3.19e-06
  Epoch 40 step 50/126 | loss=0.006950 lr=3.02e-06
  Epoch 40 step 60/126 | loss=0.004838 lr=3.02e-06
  Epoch 40 step 70/126 | loss=0.004064 lr=2.85e-06
  Epoch 40 step 80/126 | loss=0.002253 lr=2.68e-06
  Epoch 40 step 90/126 | loss=0.003245 lr=2.68e-06
  Epoch 40 step 100/126 | loss=0.004297 lr=2.52e-06
  Epoch 40 step 110/126 | loss=0.005908 lr=2.52e-06
  Epoch 40 step 120/126 | loss=0.005479 lr=2.37e-06
Epoch 40 train | loss=0.003938
Epoch 40 val   | loss=0.013408
Updated best checkpoint at finetune_japan\checkpoints\run_glia_t2_r2a\best
  Epoch 41 step 10/126 | loss=0.004325 lr=2.22e-06
  Epoch 41 step 20/126 | loss=0.002542 lr=2.08e-06
  Epoch 41 step 30/126 | loss=0.002862 lr=2.08e-06
  Epoch 41 step 40/126 | loss=0.004814 lr=1.94e-06
  Epoch 41 step 50/126 | loss=0.001980 lr=1.80e-06
  Epoch 41 step 60/126 | loss=0.003518 lr=1.80e-06
  Epoch 41 step 70/126 | loss=0.002624 lr=1.67e-06
  Epoch 41 step 80/126 | loss=0.006121 lr=1.55e-06
  Epoch 41 step 90/126 | loss=0.004514 lr=1.55e-06
  Epoch 41 step 100/126 | loss=0.002525 lr=1.43e-06
  Epoch 41 step 110/126 | loss=0.003700 lr=1.43e-06
  Epoch 41 step 120/126 | loss=0.005319 lr=1.31e-06
Epoch 41 train | loss=0.003923
Epoch 41 val   | loss=0.013516
  Epoch 42 step 10/126 | loss=0.003211 lr=1.20e-06
  Epoch 42 step 20/126 | loss=0.002415 lr=1.09e-06
  Epoch 42 step 30/126 | loss=0.004576 lr=1.09e-06
  Epoch 42 step 40/126 | loss=0.004860 lr=9.91e-07
  Epoch 42 step 50/126 | loss=0.003645 lr=8.95e-07
  Epoch 42 step 60/126 | loss=0.005459 lr=8.95e-07
  Epoch 42 step 70/126 | loss=0.005223 lr=8.04e-07
  Epoch 42 step 80/126 | loss=0.003959 lr=7.17e-07
  Epoch 42 step 90/126 | loss=0.004486 lr=7.17e-07
  Epoch 42 step 100/126 | loss=0.003901 lr=6.35e-07
  Epoch 42 step 110/126 | loss=0.002931 lr=6.35e-07
  Epoch 42 step 120/126 | loss=0.004155 lr=5.58e-07
Epoch 42 train | loss=0.003847
Epoch 42 val   | loss=0.014589
  Epoch 43 step 10/126 | loss=0.003236 lr=4.87e-07
  Epoch 43 step 20/126 | loss=0.003808 lr=4.20e-07
  Epoch 43 step 30/126 | loss=0.004234 lr=4.20e-07
  Epoch 43 step 40/126 | loss=0.004173 lr=3.58e-07
  Epoch 43 step 50/126 | loss=0.004209 lr=3.01e-07
  Epoch 43 step 60/126 | loss=0.004984 lr=3.01e-07
  Epoch 43 step 70/126 | loss=0.002746 lr=2.48e-07
  Epoch 43 step 80/126 | loss=0.002066 lr=2.01e-07
  Epoch 43 step 90/126 | loss=0.002523 lr=2.01e-07
  Epoch 43 step 100/126 | loss=0.004854 lr=1.59e-07
  Epoch 43 step 110/126 | loss=0.005927 lr=1.59e-07
  Epoch 43 step 120/126 | loss=0.003000 lr=1.22e-07
Epoch 43 train | loss=0.003843
Epoch 43 val   | loss=0.013487
  Epoch 44 step 10/126 | loss=0.003153 lr=8.95e-08
  Epoch 44 step 20/126 | loss=0.003248 lr=6.22e-08
  Epoch 44 step 30/126 | loss=0.004542 lr=6.22e-08
  Epoch 44 step 40/126 | loss=0.004361 lr=3.98e-08
  Epoch 44 step 50/126 | loss=0.002238 lr=2.24e-08
  Epoch 44 step 60/126 | loss=0.001894 lr=2.24e-08
  Epoch 44 step 70/126 | loss=0.003363 lr=9.95e-09
  Epoch 44 step 80/126 | loss=0.003846 lr=2.49e-09
  Epoch 44 step 90/126 | loss=0.002899 lr=2.49e-09
  Epoch 44 step 100/126 | loss=0.003203 lr=0.00e+00
  Epoch 44 step 110/126 | loss=0.003360 lr=0.00e+00
  Epoch 44 step 120/126 | loss=0.003273 lr=2.49e-09
Epoch 44 train | loss=0.003946
Epoch 44 val   | loss=0.013911
  Epoch 45 step 10/126 | loss=0.004054 lr=9.95e-09
  Epoch 45 step 20/126 | loss=0.004280 lr=2.24e-08
  Epoch 45 step 30/126 | loss=0.003151 lr=2.24e-08
  Epoch 45 step 40/126 | loss=0.003502 lr=3.98e-08
  Epoch 45 step 50/126 | loss=0.005786 lr=6.22e-08
  Epoch 45 step 60/126 | loss=0.003212 lr=6.22e-08
  Epoch 45 step 70/126 | loss=0.003865 lr=8.95e-08
  Epoch 45 step 80/126 | loss=0.002934 lr=1.22e-07
  Epoch 45 step 90/126 | loss=0.003487 lr=1.22e-07
  Epoch 45 step 100/126 | loss=0.004065 lr=1.59e-07
  Epoch 45 step 110/126 | loss=0.008207 lr=1.59e-07
  Epoch 45 step 120/126 | loss=0.006138 lr=2.01e-07
Epoch 45 train | loss=0.003891
Epoch 45 val   | loss=0.013474
  Epoch 46 step 10/126 | loss=0.006213 lr=2.48e-07
  Epoch 46 step 20/126 | loss=0.005224 lr=3.01e-07
  Epoch 46 step 30/126 | loss=0.004993 lr=3.01e-07
  Epoch 46 step 40/126 | loss=0.002503 lr=3.58e-07
  Epoch 46 step 50/126 | loss=0.004210 lr=4.20e-07
  Epoch 46 step 60/126 | loss=0.002722 lr=4.20e-07
  Epoch 46 step 70/126 | loss=0.006317 lr=4.87e-07
  Epoch 46 step 80/126 | loss=0.003739 lr=5.58e-07
  Epoch 46 step 90/126 | loss=0.002441 lr=5.58e-07
  Epoch 46 step 100/126 | loss=0.002814 lr=6.35e-07
  Epoch 46 step 110/126 | loss=0.002635 lr=6.35e-07
  Epoch 46 step 120/126 | loss=0.004605 lr=7.17e-07
Epoch 46 train | loss=0.003882
Epoch 46 val   | loss=0.013385
Updated best checkpoint at finetune_japan\checkpoints\run_glia_t2_r2a\best
  Epoch 47 step 10/126 | loss=0.003656 lr=8.04e-07
  Epoch 47 step 20/126 | loss=0.004088 lr=8.95e-07
  Epoch 47 step 30/126 | loss=0.004148 lr=8.95e-07
  Epoch 47 step 40/126 | loss=0.003600 lr=9.91e-07
  Epoch 47 step 50/126 | loss=0.005478 lr=1.09e-06
  Epoch 47 step 60/126 | loss=0.004631 lr=1.09e-06
  Epoch 47 step 70/126 | loss=0.002389 lr=1.20e-06
  Epoch 47 step 80/126 | loss=0.003055 lr=1.31e-06
  Epoch 47 step 90/126 | loss=0.002810 lr=1.31e-06
  Epoch 47 step 100/126 | loss=0.005891 lr=1.43e-06
  Epoch 47 step 110/126 | loss=0.004246 lr=1.43e-06
  Epoch 47 step 120/126 | loss=0.003988 lr=1.55e-06
Epoch 47 train | loss=0.003907
Epoch 47 val   | loss=0.013026
Updated best checkpoint at finetune_japan\checkpoints\run_glia_t2_r2a\best
  Epoch 48 step 10/126 | loss=0.004965 lr=1.67e-06
  Epoch 48 step 20/126 | loss=0.003718 lr=1.80e-06
  Epoch 48 step 30/126 | loss=0.003765 lr=1.80e-06
  Epoch 48 step 40/126 | loss=0.002163 lr=1.94e-06
  Epoch 48 step 50/126 | loss=0.006797 lr=2.08e-06
  Epoch 48 step 60/126 | loss=0.003602 lr=2.08e-06
  Epoch 48 step 70/126 | loss=0.002441 lr=2.22e-06
  Epoch 48 step 80/126 | loss=0.002548 lr=2.37e-06
  Epoch 48 step 90/126 | loss=0.003993 lr=2.37e-06
  Epoch 48 step 100/126 | loss=0.004709 lr=2.52e-06
  Epoch 48 step 110/126 | loss=0.003318 lr=2.52e-06
  Epoch 48 step 120/126 | loss=0.004441 lr=2.68e-06
Epoch 48 train | loss=0.003976
Epoch 48 val   | loss=0.014023
  Epoch 49 step 10/126 | loss=0.002821 lr=2.85e-06
  Epoch 49 step 20/126 | loss=0.002530 lr=3.02e-06
  Epoch 49 step 30/126 | loss=0.002917 lr=3.02e-06
  Epoch 49 step 40/126 | loss=0.002908 lr=3.19e-06
  Epoch 49 step 50/126 | loss=0.005120 lr=3.37e-06
  Epoch 49 step 60/126 | loss=0.002802 lr=3.37e-06
  Epoch 49 step 70/126 | loss=0.003197 lr=3.55e-06
  Epoch 49 step 80/126 | loss=0.003034 lr=3.73e-06
  Epoch 49 step 90/126 | loss=0.002871 lr=3.73e-06
  Epoch 49 step 100/126 | loss=0.004720 lr=3.93e-06
  Epoch 49 step 110/126 | loss=0.004973 lr=3.93e-06
  Epoch 49 step 120/126 | loss=0.004399 lr=4.12e-06
Epoch 49 train | loss=0.003885
Epoch 49 val   | loss=0.013034
  Epoch 50 step 10/126 | loss=0.004526 lr=4.32e-06
  Epoch 50 step 20/126 | loss=0.004722 lr=4.53e-06
  Epoch 50 step 30/126 | loss=0.005591 lr=4.53e-06
  Epoch 50 step 40/126 | loss=0.004863 lr=4.74e-06
  Epoch 50 step 50/126 | loss=0.002792 lr=4.95e-06
  Epoch 50 step 60/126 | loss=0.003217 lr=4.95e-06
  Epoch 50 step 70/126 | loss=0.002369 lr=5.17e-06
  Epoch 50 step 80/126 | loss=0.004158 lr=5.39e-06
  Epoch 50 step 90/126 | loss=0.003949 lr=5.39e-06
  Epoch 50 step 100/126 | loss=0.003777 lr=5.62e-06
  Epoch 50 step 110/126 | loss=0.004306 lr=5.62e-06
  Epoch 50 step 120/126 | loss=0.002574 lr=5.85e-06
Epoch 50 train | loss=0.003816
Epoch 50 val   | loss=0.013724
Saved last checkpoint to finetune_japan\checkpoints\run_glia_t2_r2a\last

Training complete. Best val loss: 0.013026 (epoch 47)
